id,text,label,mode
bvLlb-M3UXU_18,theres actually yeah yeah scenes triple stand off with silvestre arnold swarzeneger bruce willis and yeah actually in a way kind of fell hollow,-1.0,dev
bvLlb-M3UXU_19,because you know its basically it was stalone knowing these guys arent in the shape they were twenty twenty five years ago,1.2,dev
bvLlb-M3UXU_20,and i dont know if this scene took place fefteen twenty years ago when those guys were absolutely prime it wouldve been just um absolutely breath taking monumental moment in cinematic history,-0.6,dev
bvLlb-M3UXU_21,but seeing it today now when it was really nothing more than just a one xxx ship,-1.2,dev
bvLlb-M3UXU_22,it lost a lot of feeling,-1.8,dev
bvLlb-M3UXU_23,it wasnt the final you know finally happened u uniting that we all come to expect,0.8,dev
bvLlb-M3UXU_24,it just it felt kind of cut and dry,-1.4,dev
bvLlb-M3UXU_25,which would start the planning that i wish it has happened earlier in their careers,-1.4,dev
c5xsKMxpXnc_1,and i thought this movie was gonna be really good because matt damon was in it,-0.75,dev
c5xsKMxpXnc_2,and i was really disappointed,-2.6,dev
c5xsKMxpXnc_3,like they talk for like five minutes and instantly kiss which is dumb,-1.8,dev
c5xsKMxpXnc_4,what i liked about this movie was the concept was cool,2.0,dev
c5xsKMxpXnc_5,but they did not execute it very well,-2.2,dev
c5xsKMxpXnc_6,and they left a lot of plot holes,-2.0,dev
c5xsKMxpXnc_7,this movie is terrible for these reasons,-3.0,dev
c5xsKMxpXnc_8,number one because the love is forced,-1.2,dev
c5xsKMxpXnc_9,you dont feel that these two people love each other,-1.4,dev
c5xsKMxpXnc_10,and it is very rushed,-1.2,dev
c5xsKMxpXnc_11,i mean you dont see why these two people love each other,-0.8,dev
c5xsKMxpXnc_12,theres no character development really with these two,-2.0,dev
c5xsKMxpXnc_13,like they have their own separate character development but none where these two should be together,-1.2,dev
c5xsKMxpXnc_14,theres no reason why they should be together,-2.0,dev
c5xsKMxpXnc_15,you dont see why they should like each other cause they dont show it in the movie,-1.4,dev
c7UH_rxdZv4_1,oh my gosh bad movie,-2.8,test
c7UH_rxdZv4_2,really bad movie,-2.6,test
c7UH_rxdZv4_3,i wish i werent because,-0.8,test
c7UH_rxdZv4_4,werent because i truly love an action flick action comedy flick even better right,1.6,test
c7UH_rxdZv4_5,but basically seth rogan brought none of the charm that he normally does to his roles,-2.2,test
c7UH_rxdZv4_6,in fact i have to say that this was one of those obnoxious main characters ive seen a long time,-2.6,test
c7UH_rxdZv4_7,yeap a horrible protagonist,-3.0,test
c7UH_rxdZv4_8,he um had all the charm of a narcissist xxx boy the whole film,-2.8,test
c7UH_rxdZv4_9,and unlike other films for they kind of a narcisstic xxx boy but they bring something to the table you know,-0.4,test
c7UH_rxdZv4_10,theres something that just kind of makes tham so sl slightly endearing even though theyre kind of the jack ass you know,0.8,test
c7UH_rxdZv4_11,youre like oh theyre still kind of cool,1.0,test
c7UH_rxdZv4_12,no no hes unfunny not funny at all,-2.8,test
c7UH_rxdZv4_13,um hes just a jack ass,-2.6,test
c7UH_rxdZv4_14,um kato kicks ass handsome guy,1.2,test
c7UH_rxdZv4_15,boring,-2.4,test
c7UH_rxdZv4_16,hes boring,-2.0,test
c7UH_rxdZv4_17,just like look away what he can do he can do lots of stuff sath,-1.4,test
c7UH_rxdZv4_18,what wa what hes what w why you have no skills whatsoeveryou cant,-2.25,test
c7UH_rxdZv4_19,even tell funny jokes,-1.8,test
c7UH_rxdZv4_20,and than cameron diaz whos supposed to be plucky i guess but shes just kinf of useless,-1.8,test
c7UH_rxdZv4_21,hi im pretty i have a giant smile im supposed to know thingsum walk of screen,-0.8,test
c7UH_rxdZv4_22,um yeah the characters didnt care weather they lived or died,-2.4,test
c7UH_rxdZv4_23,kato was the only one that was any good whatsoever,-0.6,test
c7UH_rxdZv4_24,and he was still boring,-1.8,test
c7UH_rxdZv4_25,um yeah the special effects were ok,0.0,test
c7UH_rxdZv4_26,nothing thats worth going to theaters to see,-2.6,test
c7UH_rxdZv4_27,and yeah i think the only character who actually showed their motivation bihind anything they did was the villain,-1.8,test
c7UH_rxdZv4_28,he was the only character that was slightly interesting,-0.8,test
c7UH_rxdZv4_29,who seemed to have genuine affection for other human beings,0.6,test
c7UH_rxdZv4_30,and it was kind of interesting,1.2,test
c7UH_rxdZv4_31,i mean the only character that shows genuine care for other people be the villain,-1.4,test
c7UH_rxdZv4_32,hmm yeah skip it,-2.2,test
c7UH_rxdZv4_33,dont see it,-1.8,test
cM3Yna7AavY_1,i just got back from the movie theaters to go see a movie ive been waiting probably about a year and a half to two years for,2.2,test
cM3Yna7AavY_2,if you are as big a fan of disney as i am,2.5,test
cM3Yna7AavY_3,you know of course i was waithing for the princess and the frog,1.0,test
cM3Yna7AavY_4,i had some high exp o maybe not high expectations per se but i was definately expecting this to be a good movie,0.6,test
cM3Yna7AavY_5,and oh oh my gosh i was blown away,2.8,test
cM3Yna7AavY_6,anyway oh you can see im still speechless this movie was just beautiful,2.8,test
cM3Yna7AavY_7,it was incredible see all the different color palettes smooth hand drawn animation you know,3.0,test
cM3Yna7AavY_8,they arent doing so well brother bear,-0.6,test
cM3Yna7AavY_9,so um i guess people just want to see um computer animated films from now on,-0.2,test
cM3Yna7AavY_10,i personally i liked atlantis,1.6,test
cM3Yna7AavY_11,i liked lilo and stich,2.0,test
cM3Yna7AavY_12,i didnt really i mean trasure planet was ok,-1.0,test
cM3Yna7AavY_13,i didnt really like ba brother bear,-1.6,test
cM3Yna7AavY_14,and i hated home on the range,-2.6,test
cM3Yna7AavY_15,it was oh i couldnt even watch it,-2.4,test
cM3Yna7AavY_16,oh god why did i watch that movie,-2.8,test
cW1FSBF59ik_1,probably widely considered to be one of the failed one of the most failed movies of the xmen franchise aright,-2.6,test
cW1FSBF59ik_2,aright first of all id like to say little wolver james or jimmy hes so cute hes so xxx anyways,3.0,test
cW1FSBF59ik_3,im pretty sure the first time it happend you would be kinda freaked out the whole time you know,-1.0,test
cW1FSBF59ik_4,sigh i love when they show all the the war scenes all the the time they spent in the military and shit,1.6,test
cW1FSBF59ik_5,thats freaking epic,2.0,test
cW1FSBF59ik_6,and i like how it shows,1.2,test
cW1FSBF59ik_7,its pretty sic,0.5,test
cW1FSBF59ik_8,i love the name wade,1.8,test
cW1FSBF59ik_9,but i do not take ryan reynolds seriously for shit in this movie,-2.4,test
cW1FSBF59ik_10,i love him as an actor based on his looks as a actual talented actor no,-1.0,test
cW1FSBF59ik_11,laughing he certainly doesnt fit the bill either for any marvel movie um zero,-1.0,test
cW1FSBF59ik_12,after he busts all his caps in the air and rans and all the dead bodies fall around him fucking sick,2.2,test
cW1FSBF59ik_13,same with um wades uh sword scene where hes like sound effects its freaking epic,2.0,test
cW1FSBF59ik_14,um lip smacking sigh hm marvel once again decided to toss another random bitch in this movie wolverines bitch,-1.2,test
cW1FSBF59ik_15,the random bitch that nobody knows where the fuck she came from why marvel why do you insist on torturing me,-2.6,test
cW1FSBF59ik_16,lip smacking anyway lip smacking i love sabre tooth in this movie,3.0,test
cW1FSBF59ik_17,he was fucking epic,2.4,test
cW1FSBF59ik_18,lieb schriever or however the fuck you say his name is a fucking tremendously awesome actor,2.6,test
cW1FSBF59ik_19,ive never seen him in anything else,0.2,test
cW1FSBF59ik_20,but in this oh my god i love you,2.5,test
cW1FSBF59ik_21,and you probably did the best portrayal of sabre tooth ever,1.6,test
cW1FSBF59ik_22,although i do agree that the look could have been changed to fit the actual sabre tooths like with the right hair,-1.0,test
cW1FSBF59ik_23,um we i love the scene where sabre tooth throws wolverine into the truck that feel good jackoff um,1.4,test
cW1FSBF59ik_24,um fred dukes is the blob,0.0,test
cXypl4FnoZo_1,xxx seeing red riding hood for a really long time,1.0,test
cXypl4FnoZo_2,and um ill just say overall if i think it was good,1.0,test
cXypl4FnoZo_3,but um i liked it,1.8,test
cXypl4FnoZo_4,i thought it could be really bad um but it didnt look like it would be but it couldve been,-0.8,test
cXypl4FnoZo_5,um i like did i thought catherine hardwicke did a good job,1.8,test
cXypl4FnoZo_6,and um i liked you know catherine hardwicke is like you know kind of ridiculous,-0.6,test
cXypl4FnoZo_7,and she was kind of wierd during twilight,-1.0,test
cXypl4FnoZo_8,but um i i like seeing um female directors because there arent that many compare to you know guy directors,1.4,test
cXypl4FnoZo_9,so the more like women directors that i see you know i i i like seeing that,1.2,test
cXypl4FnoZo_10,so um i thought she did great with this movie,2.0,test
cXypl4FnoZo_11,um anyway i would say just you go and see it if you were thinking about seeing it but you werent sure if it would be worth seeing,1.4,test
cXypl4FnoZo_12,um i say go see it coz i i enjoyed it now,2.0,test
cXypl4FnoZo_13,um i hm i dont like well i dont know if i wanna say i dont like this but i wish that it wouldve been different who the wolf actually turned out to be,-1.0,test
cXypl4FnoZo_14,um i just i wouldve like me and louis were saying we were thinking the whole time like who couldve be who couldve be,-0.6,test
cXypl4FnoZo_15,um we had like we have guessed everybody um this like this random charecter dude who what does he do,0.0,test
cXypl4FnoZo_16,i dont know how to like tell you who he is coz youre gonna be like that doesnt narrow it down at all,-0.6,test
cXypl4FnoZo_17,its just like this this character whos kind of random,-0.6,test
cXypl4FnoZo_18,and he i dont i think he maybe he got mad when hah i dont know,-0.25,test
cXypl4FnoZo_19,um but yeah whatever um he we thought it would be him because they werent showing him a lot but they showed him enough to they kind of be like oh it was him in the end,0.8,test
cXypl4FnoZo_20,um a i wish we wished that it wouldve been um the guy,-1.0,test
cXypl4FnoZo_21,um we wished it wouldve been peter because it wouldve made sense throat cleaning that um peter,-0.6,test
cXypl4FnoZo_22,like we wanted to be that she knew um amanda seyfrieds character knew it was peter but was pretending that she didnt so that she got a reason to run away with him and they could be together,0.2,test
cXypl4FnoZo_23,and it would make sense,0.4,test
cXypl4FnoZo_24,and and we kind of wanted it to be like but exept not that obvoious but that wouldve been good right like coz that it would give tham a reason coz they wanted to get married but they couldnc because she was gonna marry the other guy,0.2,test
cXypl4FnoZo_25,and another thing the other guy she was supposed to marry was a hundred times better looking than peter,-1.2,test
cXypl4FnoZo_26,was nicer than peter,0.6,test
cXypl4FnoZo_27,i was saying if shes not gonna marry him i will,0.8,test
cXypl4FnoZo_28,because i thought he was um peter was annoying,-2.2,test
cXypl4FnoZo_29,i didnt like peter,-1.4,test
d3_k5Xpfmik_1,woody harrlson who have named themselves after the places um to which they have traveled in which i think is a really nice xxx as,2.0,test
d3_k5Xpfmik_2,a basically um ocd like,0.0,test
d3_k5Xpfmik_3,the um cross of personality is really um charismatic and dynamic,2.0,test
d3_k5Xpfmik_4,um it just goes to show that you really cant trust anyone in this situation,-1.0,test
d3_k5Xpfmik_5,zombieland is a really sucessful horror comedy,2.2,test
d3_k5Xpfmik_6,as it contains um rea really well done and faithful homages to the zombie horror sub ganre and,1.6,test
d3_k5Xpfmik_7,ganre and um while also maintains its kind of detached um satire of the genre,0.4,test
d3_k5Xpfmik_8,but its really well done,2.2,test
d3_k5Xpfmik_9,because um you really wanna see it for yourself,1.4,test
d3_k5Xpfmik_10,um its basically a um slow motion show case of different events,0.4,test
d3_k5Xpfmik_11,this credit sequence i think is the best credit sequence um since watchman,2.4,test
d3_k5Xpfmik_12,and i honestly think if we hadnt have seen watchman this would be the best credit sequence of the year,2.0,test
d3_k5Xpfmik_13,yeah it really is good i mean,2.2,test
d3_k5Xpfmik_14,it uses um and this just doesnt apply to the um um credit se sequence on it own but appies to the movie as a whole it really knows how to use s slow motion without making it a gimmick,2.0,test
d3_k5Xpfmik_15,the sequences of the beginning of the film which features columbus exzplaining some of his rules um to surviving a zombie apocalipse are really well done,2.6,test
d3_k5Xpfmik_16,the xxx sequence is really well done,2.0,test
d3_k5Xpfmik_17,but its a very kind of um stylistic edge on it,1.6,test
d3_k5Xpfmik_18,it its almost like um imagining tarantino directed a zombie movie,0.8,test
d3_k5Xpfmik_19,and the style of the film like the um the free streams of slow motion the um the jump cooks and all that stuff feels very kind of um tarantino ask,0.2,test
d6hH302o4v8_1,this movie was horrible,-2.8,test
d6hH302o4v8_2,nicholas cage should not do these kind of movies,-1.8,test
d6hH302o4v8_3,hes always in these kinds of movies all this sorcerer witch voodoo kind of movies,0.2,test
d6hH302o4v8_4,and its getting really tiring,-1.6,test
d6hH302o4v8_5,hes horrible at it,-1.3333334,test
d6hH302o4v8_6,no one takes him seriously,-2.0,test
d6hH302o4v8_7,w w w when hes onscreen i want to punch him in the face,-2.8,test
d6hH302o4v8_8,hes very boring,-2.2,test
d6hH302o4v8_9,he wa he was very annoying,-2.4,test
d6hH302o4v8_10,he didnt know what he was talking about,-1.2,test
d6hH302o4v8_11,and i was sitting in the theatre sleeping,-1.0,test
d6hH302o4v8_12,hellboy he was very good in hellboy but,1.4,test
d6hH302o4v8_13,in hellboy but in this movie he wasnt good at all,-2.0,test
d6hH302o4v8_14,i i i didnt really care for his character at all,-1.8,test
d6hH302o4v8_15,hes very boring as well,-1.75,test
d6hH302o4v8_16,whole movies very boring,-2.0,test
d6hH302o4v8_17,it made no sense,-2.0,test
d6hH302o4v8_18,i didnt really care about it at all,-2.0,test
d6hH302o4v8_19,i had no idea why i even saw this movie,-2.8,test
d6hH302o4v8_20,uh the trailer looked like it could be a little g good,1.0,test
d6hH302o4v8_21,but when i saw it was just totally boring,-2.4,test
d6hH302o4v8_22,but it wasnt really made well,-1.0,test
d6hH302o4v8_23,and this is the worst by far,-2.6,test
d6hH302o4v8_24,it was very very very boring,-2.8,test
d6hH302o4v8_25,made no sense,-1.6,test
d6hH302o4v8_26,action scense were very dumb,-2.6,test
d6hH302o4v8_27,i hated it,-2.6,test
d6hH302o4v8_28,but the last half hour of the movie it felt like they had added like a cgi orgasm,-1.0,test
d6hH302o4v8_29,you know they just tried uh with the cgi that they put t t t they they threw so much cgi at you,-1.8,test
